Course	Room	Teacher	Time	Students
002175	DAL6	0168378	2	3414273 3463745 
011317	CARP13	3194197	3	3415407 3424594 3433945 3444536 3453218 3455291 3463587 3668924 
013168	EHIII	0031359	2	3415766 3424318 3425401 3426858 3429732 3435183 3435397 3442991 3453467 3460586 
014136	PK25	3461286	2	3415766 3424318 3432357 3435734 3436206 3439511 3452988 3456653 3457873 3458957 3463143 3463919 3471450 3475445 3478309 3479054 3482288 3482989 3556169 3556617 3557244 3559462 3560193 3560649 3570123 3574483 3575898 3576260 3579099 3581967 3582040 3669015 
002395	GOB	1051497	2	3415769 3431226 3439280 3454497 3462882 3463525 3463729 3464398 3479085 3487035 3576325 3576364 3576390 3576429 3576558 
003006	CARP25	0492580	2	3415769 3432798 3453262 3454226 3458452 3462720 3485416 3576248 3576350 3576432 3580798 3581980 3668806 3668893 
003029	DAL25	3473854	2	3415769 3426719 3431078 3433945 3437379 3438102 3439701 3458250 3481031 3482263 3485727 3487429 
009231	TAYF	0697660	6	3415870 3429834 3433539 3436683 3438084 3458339 3458988 3462882 3463729 3480166 3486844 3576370 3576500 3669051 
004306	PK230	3092832	2	3416232 3416598 3429532 3435692 3436216 3438033 
011829	DAL10	3689002	2	3416232 3429532 3438254 3459523 3459972 3460235 
012294	PK227	3098022	3	3416232 3417172 3451557 3455419 3481031 3574967 3576555 
005263	BYC106	0493855	2	3416424 3418117 3420380 3426638 3429524 3430196 3432759 3435692 3441016 3447681 3457935 3576577 
004281	EHLEC	3092832	3	3416598 3451557 3451724 3456089 3458176 3459523 3463022 3466014 3468070 3469520 3480714 3482144 3576013 3576444 
004356	PK241	0847593	2	3416640 3433501 3451331 3464666 3475298 3476860 3482588 3484746 3485028 3486632 3549052 3556617 3559462 3560193 3561704 3561772 3574047 
007380	TH110	0987494	2	3416640 3420434 3421500 3425347 3437146 3441894 3455981 3460569 3462516 3463602 3464379 3464985 3465245 3467384 3479311 3479976 3480264 3480939 3484324 3484619 3485549 3485636 3486133 3486321 3487243 3503587 3547282 3549272 3561074 3574563 3576037 3577187 3581250 3668950 
007396	TH224	0851717	2	3416640 3417819 3420025 3420434 3432077 3433788 3437240 3440419 3449400 3454210 3455093 3455981 3459032 3463602 3487243 
011064	TH223	3195964	3	3416640 3462554 3576391 
004036	DAL315	3460456	2	3416891 3448687 3461517 3461937 3462290 3462720 3462990 3468749 3477004 3484816 3552259 3576307 
010966	TH223	0775640	2	3416896 3576521 3576570 
