Course	Room	Teacher	Time	Students
001893	PK231	3202080	3	0954240 0960068 1002045 
002176	CARP21	0986606	4	0954641 0959304 0966094 0972861 1002045 1002767 1080648 
005205	EHLEC	3090017	3	0954641 0986367 0991229 1007842 1020520 1064752 1076923 1100338 1103391 1170370 3090537 3091653 3095009 3097636 
006868	CARP15	0031335	3	0957333 0989432 0991769 1013197 1024283 1055590 3074023 
006546	EHI	0031478	3	0958186 0985094 0988990 1021017 1025460 1030683 1067251 1095596 1169109 
007391	CARP17	0031631	3	0958897 0993517 1102354 
011041	DAL318	0827051	3	0959092 0992223 0993818 1009103 
011189	PK229	3195964	4	0959189 0966303 0999712 1013071 1018183 1056857 1056970 1067862 1077416 3105612 
002166	TAYB	1167863	3	0959304 1009729 1017444 1025629 1065142 1068371 1076009 1079366 
006035	TH224	0409737	3	0960084 1058223 1076776 1143290 1146370 1150965 1158007 3070406 3108306 
003428	CARP21	0915760	3	0963528 1034578 1038303 1056217 1056320 1079444 1080757 1081250 1142212 3072293 
004362	PK337	0138190	3	0965925 1054176 1066915 1117142 
004667	TAYC	0367446	3	0966303 1077417 1083594 1085324 1169386 3082398 
010946	TAYSEM	0576472	4	0992189 1009103 1087938 3075163 3100110 3102832 
003002	PK336	3195619	3	1002241 1021751 1034405 1065654 1095814 1098099 1170703 3076489 3081368 3085513 3085644 
003448	DAL105	0031359	3	0967411 0968216 1018183 1020370 1029566 1030693 1039943 1056857 1058180 1067241 1076234 1076437 1085061 1101350 1115477 1121871 1149616 1165573 1169341 1169360 1170860 3069038 3072867 3080794 3089009 3097462 3098948 3108036 
006059	PK259	0031384	3	0970193 1007394 
006580	GOB	0777265	4	0970262 0976244 0985440 0988990 0998799 1058421 1064270 
004809	TAYSEM	3194193	3	0971073 1139478 3087493 3090362 3092969 3095625 3097894 
004010	PK180	0030564	3	0973811 0988263 0992801 1005149 1008282 1064045 1088214 1094929 1137955 1158208 3069337 3070017 3073702 3074314 3077762 3079369 3089892 3092236 3103807 3103933 3105511 3106769 
011191	PEMSTD	3213249	3	0976318 1083812 
002368	TH110	3207943	3	0980693 1056910 1082708 1084187 1086710 1087938 1090933 1104356 1136830 1170848 1171297 3073300 3073692 3074001 3074930 3085810 3092294 3098796 3107589 3107993 3195980 
002395	TAYC	3207943	4	0985094 
010945	RCCON	0127086	3	0986262 1004968 
011028	TH102	3194739	3	0985440 1025522 1055078 1059677 
002992	DAL204	0222805	3	0986688 1006744 1017412 1053370 1057520 1073544 1076531 1101336 1131189 1163391 1163417 1167714 1169369 1170709 1171414 3068772 3071136 3074891 3080595 3085986 3088652 3093770 3094287 3094722 3095630 3095719 3102316 3105166 3105821 3107774 
005732	TH104	0031543	3	0987276 0988657 1056203 1064605 1065238 1096113 1169968 3088978 
007923	EHIII	0031539	3	1040618 1076085 1100383 
007926	PK154	0468281	3	
011219	RCSEM	0564741	3	0987613 1017339 1064270 
007365	PK338	0603646	3	0988826 1064790 1065196 1065732 1077683 1078198 1080894 1086447 1087116 1096152 1163664 1170470 3070476 3073066 3073138 3074792 3074965 3076211 3085728 3086512 3086747 3087347 3087696 3088117 3088812 3088988 3089276 3089298 3089636 3091295 3092360 3092580 3092599 3094033 3094695 3095649 3096150 3097953 3099590 3099757 3100110 3100824 3102832 3103826 3104386 3104658 3104899 3198211 
001887	TH102	3202080	4	0989590 1006438 
001750	ROSTUD	0416447	3	0991668 1078680 3217041 
006872	PK278	0031347	3	1008387 
007374	GOB	0987494	3	0992577 1025533 1041140 1055441 1067502 1102030 3089651 3099470 
006518	PK243	0777265	5	0992801 0999833 1007952 1008925 1025522 1030683 1100536 1133174 1144234 1150699 3077033 3092360 3094722 
007040	TAYF	0162976	3	1000750 1067382 1077416 1078896 1088690 1105086 1143717 1157506 3073143 3076190 3105612 
002366	DAL204	3207943	5	0993169 1056910 1068383 1084187 1086710 3080592 3100678 3103038 3195980 
001847	TAYD	0205229	3	1002248 1004225 1017832 1020150 1021867 1067460 1067933 1078921 1079771 1082907 1099059 1172397 3112067 
001424	DAL204	0024663	4	0993532 1037338 1100129 1131918 1164206 3075371 3082830 3086015 3087983 3088352 3089341 3090519 3092580 3092599 3094573 3097158 3097341 3099822 3100824 3100876 3103933 3107774 
001427	CAN311	0020093	3	1166163 
002562	GIL101	1168490	3	0998351 1161960 1163855 3088352 3096693 3099467 3105820 
010949	DAL100A	0897399	3	0998815 1042335 1044791 1056012 1169331 
001761	EHSEM	3198088	3	0998885 
010968	TH251	3196642	4	0999195 1007394 3099957 
006045	CARP13	0431634	4	0999715 1077482 1086916 
005258	TAYB	0056990	4	0999833 1005412 1046439 1054176 1064148 1076274 1100899 
011037	PK243	0777265	7	1001394 1005102 1078648 
005141	GIL101	0493856	4	1002036 1092999 1170370 1172030 3091295 3106074 
002397	TH110	0493725	4	1002241 1019025 1039943 1101336 1104356 1170848 3068772 3070090 3073004 3073300 3073507 3073692 3074930 
009242	PK264	1084371	4	1003100 1020370 
004012	PK25	0215359	4	1005082 1078390 1078655 1079756 1084057 1122905 1170757 3070881 3072890 3074001 3074634 3074965 3076489 3079370 3080592 3081368 3082682 3086180 3089611 3090537 3092985 3093190 3093770 3094033 3095050 3095842 3096547 3096962 3098754 3104899 3106068 3107254 3107323 
004360	EHLEC	0490454	4	1007196 1067382 1076234 1086867 1105842 3070648 3086747 3102974 
002856	PK243	0698850	4	1007952 1026650 1037291 1056024 1056910 1057610 1058893 1059469 1060299 1065148 1065646 1065732 1066683 1076238 1076531 1077874 1078646 1079564 1080272 1080654 1080808 1080894 1081101 1086710 1086802 1087116 1088120 1088173 1088558 1088972 1092116 1093044 1093549 1094134 1094929 1095596 1095717 1096113 1096152 1096822 1098210 1099059 1099178 1100383 1101031 1101406 1102030 1102354 1104151 1104216 1104498 1105086 1116377 1119989 1126639 1131602 1134015 1134358 1136830 1137955 1141167 1141729 1142418 1143290 1146782 1149344 1149565 1158007 1158026 1158208 1158362 1160158 1160658 1160885 1161132 1163278 1163326 1163391 1163664 1163855 1163860 1165573 1166163 1167438 1167996 1169341 1169360 
010978	PK229	1084371	5	1066683 3071015 3074570 
002163	TAYF	0168378	4	1009729 1017444 1025629 1029787 1038671 1040874 1065142 1068371 1076009 1079366 3070406 
001860	PK11	0123161	4	1010643 
005290	DAL100A	1062910	4	3076618 3089892 
005846	TAYG	3212821	4	1010750 1049050 1077683 3074023 3086536 3091653 3093369 
006874	PK232	1167884	4	1013197 
002572	DAL318	1168490	4	1017339 1171297 
002396	CAN314	0020988	4	1018936 1097648 
003454	CARP25	0599596	4	1019212 1056320 1084334 1121871 3072484 3072867 
004803	PK336	0031373	4	1020478 3068353 3072447 3080198 3099729 
007032	PK349	0031573	4	1021751 1059677 1077257 1078648 1099662 1111901 1145146 1171461 3069264 3076190 3081061 3098292 
007882	CARP15	0367446	4	1034405 1146370 
004728	PK231	0031621	4	1024283 
006849	TH111	0750235	4	1025460 3081669 3085649 3089081 3094719 3097636 3099165 3100835 
011208	RCSEM	3208554	4	
006031	PK338	0619470	4	1030369 1036225 1076776 1076877 1079771 1080653 1082842 1084187 1088214 1089147 1096470 1100536 1131189 1139392 1142227 1150699 1157047 1159063 1167714 1170303 1171905 3071151 3073666 3075745 3076211 3077762 3079376 3079862 3085083 3086400 3094992 3095649 3095968 3096011 3097894 3098799 3099757 3099911 3103177 3104541 
004015	TAYE	1167978	4	1030693 1067241 1100625 1161960 3079675 3089276 3092880 3102316 
007888	GIL210	0431946	4	1032432 1040045 1040618 3078500 
002932	TH111	0493725	5	1034578 
003499	TAYD	0031353	4	1038303 1056012 1056203 1076923 1090933 1165961 3069038 
003480	PK25	0599596	5	1040868 1066335 1093044 1143228 3073300 3074289 3078465 3095050 3095387 3099590 
008469	EHI	0125630	4	1050781 1073544 1082799 1084017 1098099 1145578 3070017 3076576 
005850	EHII	0031582	4	1056815 1067251 1140609 3072293 3087352 3198211 
002442	CAN311	0024218	4	1058242 
011187	PK338	1084371	6	
004738	CARP17	0031395	4	3074551 
002638	PK337	0827051	4	1062675 1143228 
004869	EHIII	0053518	4	1063875 1171002 
008780	TH224	3194197	4	1112377 1115477 
001163	TH110	3195964	5	1065271 1101350 1143717 3085521 3100628 
004016	DAL105	0030564	4	1066431 1076783 1081250 1102530 1163417 1170823 1171414 3074167 3077472 3090362 3091573 3091695 3099359 3102868 3105166 
007071	PK328	3090017	4	
007106	PK10	3217810	4	1067748 
007080	TH224	0031573	5	1067862 
005282	PK259	3197633	4	1068052 
007906	PEMSTD	0031539	4	1076085 
005740	RCCON	0031392	4	1076854 3088978 
005865	PK336	3212821	5	1076877 
011026	TAYD	0031621	5	
001749	THTL	3198088	4	1076922 3071094 3075829 3097903 
005122	TH104	0031560	4	1078198 1088384 1169257 3084099 3092969 3103826 
005723	PK180	0984701	4	1086927 1095349 1124785 1164190 3074289 3078408 3085810 3085836 3086512 3092294 3095335 3095387 3098918 3098948 3099467 3099468 3104770 3105862 3106525 
001233	TAYG	0123161	5	1079993 1170071 
001157	null	3207943	0	
011186	PK338	3195964	7	1087116 3071734 
011199	PK154	3094084	4	1087782 
011200	EHII	3094084	5	1088173 
011243	EHSEM	0004955	4	1094520 
009232	PK227	3208421	4	
010859	PK278	0031347	4	
010964	CARP21	0367446	5	1100383 
005725	PK338	0984701	5	1101031 1104216 1116377 1141729 1150758 3068712 3070374 3072867 3074734 3081061 3102599 
008427	EHLEC	0125630	5	1102530 3076576 
002998	PK200	0492580	4	3067556 
006019	GOCOM	0856198	4	1129814 
002564	PK180	0564741	5	1142227 1165961 3072594 3075188 3076211 3097462 3104386 3105046 
001182	PK243	0493725	6	1149270 
005152	DAL204	3207943	7	1157506 
002680	PK25	0599596	7	1162293 3099359 
008774	DAL105	0031572	5	1163664 3068369 3074792 3074930 3088652 3089636 3097953 3098292 
007878	PK349	0431946	5	1167438 1169386 3080794 3085909 
002669	GOB	0897706	5	1169341 
002699	TAYB	0915760	5	3072397 
009335	GIL101	0031522	5	3073143 
002636	TAYF	0765372	5	3077809 3094992 3095111 3102057 
005120	TAYE	0031560	5	3088651 3099986 3108036 
004698	PK180	0031621	7	3093174 
