Course	Room	Teacher	Time	Students
007377	CARP21	0031522	1	3579092 3728679 3819598 3915036 4091039 3929419 3678350 3797192 3630501 3695539 3724014 3816970 3908300 3914354 3693185 3559172 3816181 3929102 3797826 3910630 4086253 4086326 4086398 4086480 3759127 3816174 3953825 3992528 3789573 3821766 3823278 3910502 4086312 
008420	PK336	0125630	1	3709927 3781152 3929167 3818122 3823387 3913606 3823755 3790492 3915203 3502364 3668845 3910462 3910470 3910483 3902196 3931666 3960504 3987067 3994726 4001999 4090730 4093370 4094796 4095472 4095965 3857764 3652339 
001847	PK336	3483424	2	3580211 3651487 3666570 3680751 3715444 3817668 3823130 3906818 3821097 3930864 3596713 3818064 3910738 4096913 4174206 
005845	TH251	3212821	1	3580671 3930047 3863747 3931388 3973168 3976786 4002204 4092771 4093970 4095301 3891249 
013164	DAL10	3470325	2	3580671 3910550 3910745 4044087 
013635	TH118	3555097	1	3580796 3668538 3913786 3930102 3797667 3910463 3930216 
002367	PK338	0493725	4	3580798 3905822 3929800 3910185 3792406 3821632 3839910 3904251 3914750 3822886 3910514 3910691 4086333 4086365 4086374 4086450 3878563 3881459 3901936 3913138 3929739 3969305 3975519 3988063 4000812 4002166 4002914 4003130 4026411 4044003 4091899 4092144 4092675 4093324 4093423 4093806 4094012 4094175 4094815 4095083 4176079 3768339 
001151	PK349	0031388	1	3581265 3651465 3668365 3796007 3797324 3827187 3900952 3903909 3913396 3914968 3915332 3930721 3672031 3819367 3699567 3762625 3929651 3821059 3910937 3929222 3666995 3759337 3816832 3843810 3901722 3913159 3700270 4086270 4096251 4096769 3823338 3885128 3894530 3914683 3928941 3959570 3994652 3995576 4000336 4002166 4002806 4003045 4007305 4012510 4074784 4086513 4091163 4091672 4091773 4092767 4092928 4093126 4095004 
011294	PK200	0135660	2	3616206 3699567 3692915 3910613 3662757 3797867 3931064 
015115	DAL2	0820103	2	3581497 3610287 3693084 3694434 3728679 3817260 3694384 3689920 3693433 
002166	DAL300	0428815	2	3591774 3710991 3768197 3816554 3821166 3693789 3716638 3817962 3861339 3821197 3650239 3722926 3797620 
007125	TH104	0162976	2	3601391 3666520 3692849 3695529 3592325 3609553 3694073 3695345 3498772 3580346 3910717 3454433 3581851 
007127	DAL119	0162976	4	3601391 3606148 3652273 3666520 3667608 3692849 3694318 3694481 3695529 3822122 3493931 3592325 3606290 3690800 3694073 3631101 3599536 3580346 3606350 3618222 3635012 3695022 3797673 3454433 
014551	TH111	0492451	1	3601391 3692164 3667749 3823228 3693856 3797662 3797705 3797720 3820858 3913674 3693230 3430527 
015420	PEMSTD	0028980	1	3910548 
011838	DAL119	0031619	5	3602816 3678350 3816486 3822218 3818771 3915203 3930865 3668763 4086484 3652339 3817087 3820858 3914822 
004065	GOHEP	3197197	1	3606148 3914166 
002182	BYC106	4090501	1	3648550 3690043 3792350 3694903 3689500 3460343 3667503 
011826	EHIII	3415849	1	3656490 3721962 3768197 3816554 3821069 3716638 3817962 3821440 3821197 3820380 
012895	EHII	3648157	1	3621523 3651750 3668196 3671851 3693219 3712913 3796723 3930705 3789464 3692915 3790863 3797786 3797862 3910712 
006867	PK264	0402773	1	3690719 3910701 
001840	TH104	0056992	1	3822778 3931962 3914696 3689893 3902911 3909951 3910553 
002151	PK349	3415849	2	3619255 3854723 3858042 3858715 3860357 3902439 3915040 3631042 3771823 3788897 3818122 3913863 3914696 3915088 3823391 3930674 3911054 3845742 3901004 3913164 3930083 3930841 3799593 3863747 3913671 3759092 3768515 3902911 3907037 3930817 3788616 3823094 3905871 3650228 3789493 3816108 3910848 3913815 3929864 3930831 3881459 3890005 3902196 3913768 3931666 3964186 3969012 
004888	PK180	0032827	1	3619255 3619718 3638956 3694741 3695201 3695643 3597302 3597365 3486653 3642332 3397771 3692852 3519726 3691694 3797644 3797752 3411886 3655749 
004082	DAL212E	3646540	2	3606148 3629467 3666801 3695282 3797805 
015841	PK100	3577228	4	3629951 3931688 3929419 3931001 3929222 3419024 3910712 4086443 3797704 3821552 
001768	GOCOM	3474420	1	3694828 3871577 3931889 3901481 3665045 4086331 4086410 4037411 
003533	DAL212A	0897706	1	3819230 3931158 3581315 3768088 3578910 
004725	TAYB	3194197	2	3630526 3823755 3910937 3903861 3797605 3797753 3797784 3910478 3910568 3816174 3927400 3965315 4000367 4090730 3821766 
014542	RCCON	0254151	1	3630526 3953805 3792443 3793534 3930731 
007026	TH110	3198619	1	3758045 3904320 3889653 3904334 3821588 3860451 3797084 3821886 3913807 3797722 3910510 4086503 4174898 3797697 3797762 
011035	PK25	3998660	1	3632103 3708949 3759552 3817507 3848104 3691925 3847728 3914875 3774116 3818773 3906250 3795919 3813457 3826470 3930260 3708638 3815902 3823151 3904254 3905460 3811886 4086374 3879197 3915155 3968696 4000420 4001958 4002909 4005905 4043840 4059195 4073784 4078277 4091767 4091877 4091895 4095071 3917445 3929883 4180466 4175428 3820257 4086504 
006508	ROSTUD	0031478	1	3816963 3821393 3599536 3915028 4170477 
012291	TAYE	0409956	2	3638301 3816336 3694668 3660063 3797691 3797714 3797739 3910493 3579592 3694754 
011531	PK10	0431946	1	4079295 3821589 
012729	PK227	3996795	1	
002951	RCSEM	3555097	2	3649568 3689991 3667674 3577984 3695554 3797667 3797861 
012665	CARP17	3332662	1	
015891	EHLEC	4086857	1	3694738 3930054 3914724 3823402 3929776 3910519 3914739 4086223 4086225 4086240 4086260 4086267 4086276 4086303 4086433 4086482 4086277 4086284 3910688 3930767 4086356 
012034	DAL119	4092864	2	3650256 3666175 3692862 3695145 3768588 3768625 3796732 3953805 3690806 3695539 3851735 3911048 3797164 3905868 3774808 3651606 
015876	CARP17	4168993	2	4086393 
004739	PK10	1084458	2	3650997 3606418 3797651 
015877	PK259	4168993	4	3650997 3695282 3821180 3930052 3910630 
013636	DAL212A	0605187	2	3651293 3797624 3797723 3910507 3910722 4086295 4093324 3797656 3797823 
006026	PK179	0213446	2	3651439 3668365 3692164 3781152 3797564 3815949 3816203 3819628 3821069 3902759 3903909 3672031 3819367 3904101 3913606 3931158 3689375 3889653 3693280 3931001 3929575 3692852 3930469 3758075 3903092 3915038 3639603 3902404 3914371 3792443 3811941 3819676 3652350 3797692 3797760 3797716 
002562	PK338	0564741	2	3651465 3695201 3695543 3823092 3914754 3930683 3904645 3908117 3903520 3710476 3821643 3830308 3914676 3689500 3915026 3775417 3790857 3843810 3929102 3668831 3910662 4086464 3881597 3887957 3922150 3931449 3931836 3973885 3976786 3984532 3994843 4000502 4001958 4002113 4092004 4092795 4093282 4093611 4094815 4095080 4095088 4095234 4095985 3821589 4086245 3691241 
010851	TH111	3470402	2	3694236 3788990 3817637 3821077 3574349 3629518 3595641 3631215 3668378 3691783 3797801 3797824 3820257 
015851	TH102	0162977	2	3651816 3667676 3796723 3705083 3797680 3910677 4087169 3467384 
015422	PK337	0028980	2	3693253 
015512	PK234	3996563	2	3652396 3652473 3692514 3692756 3930162 3651412 3814776 3796906 3929644 3822218 3559172 3668130 3759337 3814296 3817419 3817487 3580586 
015859	DAL6	3839981	2	3817427 
002162	EHI	0168378	2	3656490 3820380 
003454	BYC239	0599596	2	3823311 
012886	DAL2	1084458	5	3667311 3668386 3819230 3797586 3904102 4170472 3652177 
005215	EHI	3555097	4	3666570 3667381 3475959 3820395 3693092 3910612 4095445 4095985 3910558 
013620	PK180	1020104	2	3496673 3667381 3668538 3690799 3822122 3930890 3860451 3930967 3797649 3910647 4086445 4086449 4174897 
004036	BYC106	3460456	2	3816960 3818029 3792350 3793612 3768034 3821180 
011528	PK264	0431946	2	3669280 4003485 
005258	GOHEP	4170165	2	3417643 3797685 
007060	CAN205	0031573	2	3667608 3694318 3910561 3821571 
004013	EHII	3460456	4	3667676 3913210 3928911 3930083 3914354 3904254 3885128 4002075 4070957 4075429 3909951 4175441 3930135 
004840	TH129	0697660	2	3910630 3910691 4094175 
006587	PK259	0031399	2	3572330 3668195 3493931 3690800 3694798 3668812 3797806 
014784	BYC100	3814283	2	3690733 3819645 3397771 3869959 4086391 
002415	TH224	1051497	2	3668623 3816722 3846920 3852520 3929800 3597365 3818805 3911124 3756293 3797590 3797645 3822886 3910645 4086214 4086249 4086301 4086333 3820010 
004280	EHIII	0949010	2	3675467 3797266 3797728 3910605 4086340 
003427	EHII	3818518	2	3852217 3929165 3599090 3560234 3694813 3797719 3797855 3929572 4037591 3620520 3819542 
003554	DAL300	0599596	5	3667404 3667677 3690020 3692766 3693891 3797564 3691228 3694813 3818675 3819304 3797855 3797877 3620520 3910604 
013214	PK354	3470325	4	3544262 3690799 3854016 3904102 3559872 
013616	DAL1	0375562	2	3691748 3694415 3695027 3821359 3695510 3690778 3797674 3797767 
004283	EHLEC	1165566	2	3692519 3914968 3579867 3694101 3694810 3821269 3632720 3913862 3797629 3797848 3910497 3910762 4000229 3797611 3797648 4086505 
013171	DAL25	3092941	2	3578714 3634695 3692761 3630915 3619323 3650874 3665045 3796974 3815902 3561026 3819372 
012730	PEMSTD	3996795	2	3797324 3789175 
007381	PK25	0031611	2	3651750 3652353 3667453 3693219 3694712 3712913 3722992 3788743 3818746 3820729 3822778 3904965 3913396 3931962 3576002 3596492 3904320 3915036 3930705 3931323 3722764 3819613 3592208 3600785 3797192 3630501 3651605 3724014 3578191 3929235 3559464 3689328 3913807 3576460 3797619 3910538 3910583 4086480 3797803 3910347 3581967 
004285	PK229	0802802	2	3693473 3769368 3789439 3455037 3721994 3797631 3797831 3910556 4086488 4092823 3789573 3667606 3914525 
007006	CARP25	3996726	2	3693501 3821687 3819353 4096266 3928826 3953825 4000862 4003131 4003163 4003415 4023438 4043840 4050929 4070957 4091163 4093970 4095302 
015853	BYC127	3927894	2	3694980 3691925 3655393 3687862 3768356 3910663 4086296 4086503 3581247 3797331 
015444	PK328	0162976	5	3694415 3695345 3498772 3694012 3695434 3797666 3581851 
006038	TAYD	3393847	2	3694417 3821044 3821958 3628726 3692796 3910569 3910715 4086358 4086378 4086388 4086400 4086448 3913674 4086496 3929468 4086359 
007081	PK354	0316015	2	3611135 3694481 3488858 3618222 3797772 3797835 
006023	PK278	3839982	2	3694741 3764613 3797206 3832060 3901484 3901691 3914745 3914928 3915044 3758045 3819230 3561430 3579645 3930301 3995730 3652276 3821254 3576990 3807883 3816708 3816970 3929704 3813457 3902667 3905715 3930237 3930260 3930891 3790492 3823151 3904254 3915203 3930026 3930220 3692380 3930190 4086216 4086357 4086457 3910646 3880322 3884178 3885128 3894530 3904389 3910427 3914449 3920306 3928949 3929289 3931451 3964183 3969305 3987067 3991180 4000195 4000763 4000998 4001654 4002204 4003045 4035604 4087228 
015881	CARP15	0247216	2	3619718 3695643 3816860 3642332 3645720 3693565 3821886 4086370 3609410 
011305	GOCOM	0029059	2	3694791 3699561 3789507 3581274 3796148 3856450 3689893 3821088 3652373 4001881 
004809	TH116	3194193	2	3788919 3486653 3906250 3616872 3834370 3910511 4086270 3823338 4000483 4003199 4023381 4037411 
