Course	Room	Teacher	Time	Students
002182	DAL1	1167863	3	3127487 3196629 3212222 3220990 
003464	TAYE	0599596	3	3128777 3129759 3160884 3184966 3196460 3199401 3201565 3212786 3219120 3219305 3224418 3224476 3225713 3283549 3316620 3337912 3396036 3404179 3404364 3404976 3411258 3414467 3415619 3416073 3417359 3423970 3425578 3426717 3437781 
007896	EHI	0031539	4	3129160 3211731 3212073 
004877	CARP15	0031373	4	3129360 3177222 3197712 3199006 3199632 
009231	PK328	0697660	3	3133386 3199412 3415827 3417075 
001157	EHI	1051497	3	3133451 3396226 3405619 3431535 3438020 3439280 
003454	PK180	3393009	3	3134217 3223454 3263080 3270555 3275705 3303344 3312800 3314570 3329409 3339567 3340316 3342814 3344264 3352054 3353145 3354609 3358228 3358345 3358378 3396206 3412670 3412755 3414657 3417273 3417284 3449263 
012355	PK154	0683480	3	3201574 
003460	TH224	3393009	4	3134461 3160012 3220362 3227669 3227767 3250514 3312777 3316620 3404204 3412755 3416286 
010966	PK200	0775640	3	3142819 3203637 
003445	PK278	0031359	3	3156597 3160245 3217605 3264390 3312519 3396208 3413980 3415766 3430142 3432759 3436930 
005846	DAL315	3212821	3	3160321 3163273 3254408 3413574 3420884 3431226 3432384 3438287 3438471 
005197	CAN314	1020104	3	3161051 3221418 3251781 3340096 3350298 3402266 
011329	TH102	1165592	3	3161154 3250498 3324360 3331179 3364124 3369702 3397066 3402583 3424318 3432595 
001455	BYC106	0020093	3	3161291 
012286	PK278	1165592	4	3162779 3202052 3219056 3219120 3234723 3336765 3358768 3374569 
002941	TAYB	3421211	3	3211884 3228115 3337414 3382205 
009263	DAL10	3433185	3	3162926 3225121 3227361 3330906 3356374 3395299 3433961 
003421	DAL2	0024092	3	3231817 3252368 3375389 3406406 3414843 3421153 3429524 3429732 
004356	PK337	0847593	3	3173458 3287584 3366745 3375410 3405695 3406042 3439511 
012883	TH251	3421211	4	3411154 
004051	EHIII	0031486	3	3179084 3212197 3217514 3276264 3338205 
008780	DAL212A	3451239	3	3180861 3213028 3315530 3358756 3396312 3404204 3417088 
003014	PK229	3332662	3	3196371 3228501 3314270 3319602 3334029 3339029 3342984 3382662 3389022 3411629 3412825 3414016 3414273 3415489 3415615 3416658 3417000 3417299 3417338 3417717 3426649 3431651 3437089 3437827 3438473 3439528 3440075 3440409 
004275	EHII	0031577	3	3336765 3395942 3430953 3435248 3437252 3439820 
004360	PK336	0847593	4	3196465 3252368 3344218 3369591 3375685 3412261 3414298 
006850	PK243	0031347	4	3197293 3250395 3250498 3303344 3397334 3404386 3413283 3413774 3418094 3422146 3426658 3428844 3429566 3431750 3432077 3439364 3440508 
004377	CARP17	3451416	3	3231318 3319863 3411159 3412557 3425095 
009270	EHLEC	3310251	3	3198263 3223362 3255727 3269425 3343167 3417172 3425401 3426654 3426666 3430196 3433788 3437978 3438443 3439636 
012758	PK349	0030512	3	3198769 3250395 3251757 3304568 3304946 3323859 3329686 3344941 3397586 3413283 3417553 3436206 3436216 3440508 
008782	DAL6	0576472	3	3198776 3337335 3411254 3438442 
002395	CARP15	0263980	3	3309945 3324289 3326954 3330241 3414124 
005298	PEMSTD	3452160	3	3198788 3323354 3329449 3339827 3340672 3395624 
006849	DAL25	0402773	3	3198863 3250683 3260251 3340838 3341079 3405744 3415044 3416398 3417370 3439624 
007007	TAYG	3453289	3	3198918 3226945 3250803 3339061 3340324 3351895 3384120 3415407 3415801 3416375 3416896 3417001 3417355 3422964 3426213 3426244 3429834 3430298 3434428 3435313 3435722 3437591 3439387 3439670 3440024 3459730 
005284	CARP21	0031373	5	3199412 
012822	TH223	3448653	3	3199454 3330318 
004276	TH110	3393042	3	3199633 3248623 3252499 3312777 3323512 3339315 3340683 3344218 3375629 3396492 3399606 3402556 3402910 3404341 3406196 3406295 3411136 3411546 3412520 3413441 3415125 3415769 3415858 3415870 3416286 3416374 3416598 3416998 3420380 3423723 3426556 3426719 3429602 3431158 3432398 3432796 3436683 3438033 3438084 3438100 3438465 3439402 
012818	TH104	3448653	4	3199633 3314570 3414124 
001562	DAL300	0129398	4	3200235 3225356 3257109 3339354 3340838 3351809 3401311 3404341 3431080 3431445 3432259 3438068 
012353	PK354	1168366	3	
002695	PK127	3451416	4	3211821 
012438	TH104	0770587	3	3337246 3397265 3431672 
001448	TH111	0853792	3	3212095 3221499 3223179 3358339 
011326	PK337	1051497	4	3212197 3330298 3358960 3366138 3402721 3415144 3417075 
004016	TAYD	3442425	3	3330355 3351574 3363977 3420025 3439364 
006550	TH121	3451418	3	3222827 3422146 
002562	CARP21	0564741	3	3216872 3220739 3227297 3313406 3316953 3324271 3364991 3374470 3397012 3414395 3418908 3424363 3431445 3433251 3433539 3440023 
001195	TAYF	0031471	3	3217410 3225012 3263732 3330767 3396313 3396422 3397442 3405153 3412523 3416750 3417042 3431939 3432447 3435734 3438472 3438652 
004872	DAL10	0989327	4	3217514 3304568 3304629 3319863 
011829	ROSTUD	0103578	3	3218659 3219221 
002464	PK231	3208421	3	3218974 3219871 3323345 3405829 
003540	TAYC	0024092	4	3231817 3324360 
012843	PK243	3447549	5	3219743 3245617 3417512 
002403	DAL212E	1137952	3	3418094 
012850	PK336	3455481	3	3219927 3227014 3250084 3255465 3364639 3380465 3415175 3418216 3418264 3424594 3434079 3439158 3440036 
003560	PK349	0031359	4	3224227 3275705 3352054 3435183 3449263 
001756	PK227	0254474	3	3225118 3269275 3434210 
011333	PK231	0031573	4	3220795 
011209	PK227	0637692	4	3220990 
011298	BYC127	0058557	4	3221499 3255727 3269425 3352269 3379786 3382205 3426654 
005191	DAL212A	1137952	4	3395624 3431740 3438652 
005727	DAL2	0984701	4	3221756 3239404 3382410 3416398 
006024	PK338	0301909	4	3222195 3270468 3322886 3330300 3331180 3331222 3340158 3355412 3359026 3360165 3374040 3375389 3378849 3396377 3396892 3404196 3404534 3404693 3405619 3412549 3412825 3413356 3413923 3414273 3415849 3416232 3416536 3416598 3417717 3418120 3418908 3420434 3420437 3420884 3421700 3421753 3425150 3426719 3429602 3429810 3430401 3430706 3430786 3431294 3431672 3432301 3433501 3433663 3433849 3434130 3435039 3435692 3435771 3436260 3436311 3436930 3437511 3437827 3438374 3439158 3439280 3439328 3439558 3439624 3439670 3439818 3440036 
011311	CARP13	3198619	4	3222827 3260429 3352660 3411136 3418479 
012813	DAL119	3451416	5	3223347 
004281	EHII	3092832	4	3223467 3226486 3338009 
002872	TAYSEM	0847173	4	3254408 3337322 3413574 3416375 
004740	PK200	1084458	4	
009296	GOB	3310251	4	3224950 3254633 3323354 3405604 3414068 3418441 
011328	PK229	1051497	5	3225302 3247072 3250244 3354445 3415858 
002390	TAYB	0316015	4	3226257 
003467	DAL1	3443571	4	3433539 
008774	CARP21	0899465	4	3226945 3374194 3374470 3396313 3397066 3412864 3415407 3417284 3425114 3433945 3435070 
012840	TH121	3451425	4	3227014 
002572	PK232	3393847	4	3411646 3423829 
011219	EHIII	0168763	4	3227211 3319602 3329765 3440075 
012352	TAYE	0129398	5	3227211 3227297 3339354 3351809 
011327	PK338	1051497	7	3227297 3260429 3358228 3412997 
007032	TH110	0031573	5	3227669 3249123 3374479 3384120 3396837 3418479 3435734 3439480 3439701 
012033	TAYF	3310251	5	3231318 3340716 
