67.731
Course	Room	Teacher	Time	Students
006026	TH110	0207327	2	1003389 1006744 1029787 1040045 1046439 1066431 1067251 1067297 1067460 1076009 1077161 1078646 1078896 1078921 1083430 1086867 1100383 1117264 1134015 1149270 1164190 1171002 3073143 3073568 3074936 3077033 3078073 3085504 3085521 3085810 3086747 3094722 3099468 3102832 3103826 3112294 3127208 3217527 3225012 3225022 
001892	CAN311	0814748	2	
005741	PK328	0855349	2	1064605 1076854 1096113 3088978 
011295	TH111	3208554	2	1003644 1045379 1056688 1066309 1082842 1088636 1160614 3099957 
001864	RCSEM	0031557	2	1004225 1020150 1029737 1041559 1085106 3072484 
007372	PK180	0162977	2	1004324 1006438 1053105 1056970 1079363 1084187 1088558 1090564 1096470 1142309 1169331 3074711 3074792 3075163 3079862 3085728 3086583 3087720 3089009 3089566 3099590 3102868 3106953 
003006	CARP25	0492580	2	1005059 1064780 1065781 1081249 1131602 1150720 3077064 3077336 3107966 
009263	DAL100A	3196642	2	1005199 1056096 1142212 3086698 3088352 3102057 
011392	GIL101	3310794	2	1005412 1112377 3076190 3081368 3088652 
006500	DAL204	0777265	3	1005451 1056024 1076238 1076299 1088214 1163897 3072910 3076618 3078465 3080794 3088090 3089276 3090785 3091931 3095526 3097462 3100359 3104386 3104587 3110771 3114802 3125605 3128777 3132900 3166052 3183035 3199401 3212786 3221487 3222819 3223362 3224773 3224950 3224991 3225371 
004359	DAL105	0847593	2	1009729 1025845 1063875 3089081 3094287 3100927 3212222 3219051 
011194	PK232	3212821	2	1010175 1010750 1059654 
001894	PK328	0123161	3	1010643 1029737 1078921 1079771 
003500	PK278	3194193	2	1010643 1057004 1077065 1088972 3069991 3072447 3096011 
001196	PK354	1051497	4	1010741 1055078 3219221 
001460	TAYC	3098022	2	1057779 1082919 1083627 1140609 1172355 3103933 
