66.347046
Course	Room	Teacher	Time	Students
008764	DAL204	0030368	3	0784558 0803579 0807347 0808392 0832248 0984724 1001613 1002047 1003128 1007134 1011104 1018271 1019212 1020478 1020727 1027597 1030369 1037541 1038671 1045379 1049929 1050781 1053105 1055590 1058058 1067377 1067483 1068371 1076437 1077161 1078921 1082150 1082907 1083627 1085631 
002636	DAL100A	0320102	4	0785336 0900240 0915589 0952443 0959092 1006444 1046086 1056815 1067502 
007070	DAL112	1168163	3	0785917 0787430 0848750 0850607 0852409 0905351 
005191	RCCON	1137952	3	0786698 0789995 1003539 1024315 
008434	ROSTUD	0031553	3	0818892 0871788 0902226 
001763	CARP25	0029059	3	0787159 1007348 1010750 1057004 1058180 1066924 1078413 
006872	CARP17	0031347	3	0787582 0822717 0834138 
004803	GIL210	0031373	3	0829096 0829796 0903191 0909837 0913946 0992796 1003389 1032432 1076854 1082919 
004360	TH110	1063561	3	0789284 0858092 0948568 0950504 0970262 0972861 0986807 1025522 1025569 1036225 1040868 1066308 1066309 1066915 1077416 1077482 1079771 
005211	CAN311	0493856	3	0865618 0909216 
008780	TAYC	0431786	3	0852088 0902118 0945034 1004733 1006899 1056688 
001562	PK300	0129398	3	0802127 0810794 
006035	CARP21	0409737	3	0802807 0823997 0850327 0852176 0853970 0855085 0862049 0865750 0888075 0890043 0892333 0899419 0899481 0907151 0910834 0915622 0917165 0917334 0945959 1002405 1005059 1007196 1009729 1016434 1020150 
004065	TAYC	0854975	4	0830911 0874063 
002368	TAYF	1051497	3	0803723 0825616 0829360 0851310 0861391 0894845 0897034 0914290 0914299 0919825 0945584 0949279 0973811 0993169 0999896 1004324 1005315 1034578 1041981 1049050 1056012 1056270 1056600 1056910 1058223 1064790 1066007 1067862 1076531 1082799 1082905 1083430 
008490	CARP15	0132890	3	0804850 0827928 0858864 0862152 
003432	CARP13	1063507	3	0807750 0850337 0854138 1172030 
003567	PK349	0915760	4	0810794 0812628 0851665 0905954 0912333 
002653	EHII	0138190	3	0810885 0917732 0952008 1005451 1084185 
004858	TH104	1074848	3	0829397 0899292 0903600 0908998 1005633 
004882	PK227	0031489	3	0812298 
004667	DAL105	0742958	3	0831435 0847254 1066335 
004020	PK232	0031486	3	0818674 0900240 0910056 
004356	TAYF	0989327	6	0818674 0847790 0900525 0965925 1005315 1036027 1047339 1054176 1056281 1056600 1068109 
005216	TH104	0493856	4	0819263 0852358 1005633 
005200	TH111	0250094	4	0865618 0999833 1019006 
004836	TH110	0032827	4	0848562 0889700 0907218 0913946 0958897 1007348 1077257 
005180	PK229	0056990	4	0858181 0870907 0911802 0915648 1001887 1172030 
001472	TAYB	0024218	4	0825024 
002654	GIL210	0031416	4	0986262 1084187 
004279	PK336	0017611	6	0825478 0909662 
002463	TAYSEM	0031373	6	0826565 0852945 0897091 0919825 
003481	TAYE	0058557	4	0859564 0966077 1083431 
005122	TH102	0031560	4	0917883 
002397	PK243	0493725	4	0829096 0851310 0859186 0894845 0897034 0945584 0980693 
002381	EHLEC	0031473	4	0918153 0919825 
002396	TAYG	0020988	4	
001243	PK180	0309967	6	0830197 0850564 0861815 0909091 0917702 
006588	CARP17	0031478	4	0830276 
001895	CAN311	0056992	4	0830700 
004275	PK336	0031577	4	0830886 1001351 1005548 1038303 1082905 
003011	DAL100A	1083868	6	0831798 0867494 0890945 0896929 1002241 
006505	PK232	0031621	4	
004010	PK338	0163316	4	0832653 0851033 0861504 0988625 0992186 0998351 1006405 1041981 1056738 1068052 1077294 1078819 1079366 1079444 1081952 1083626 1085061 
001770	GIL101	0912672	4	0832928 0834603 0858924 0952594 1000939 1003100 
004023	GOB	1084297	4	0833188 
004036	PK338	0163316	5	0833188 0915740 0965927 1001905 
003421	PK180	0024092	4	0945034 0965927 0988271 0988657 0998815 1039943 1040618 
004720	TH110	0750017	6	0833368 0915740 0999826 
008782	TAYD	0576472	4	0833941 0859409 1005427 
002362	PK229	1165566	6	0849713 0859186 0991672 
006524	CARP21	0127086	4	0887467 0900429 0985094 0985440 0998799 1004968 1044791 
004698	DAL204	0031621	5	0850854 
002711	DAL318	0915760	6	0851187 
007080	PK328	0031573	4	0851302 
002395	PK278	1051497	4	0852176 0903191 
005723	PK338	0031543	6	0857016 0904347 0917040 1001394 1003644 1028249 1029737 1034578 1044791 1049050 1053370 1056203 1058242 1064148 1064385 1064605 1065945 1076854 1078680 1088192 
007882	DAL112	0217682	4	0911218 1076085 
006849	PK25	1167884	6	0862176 0915648 0918009 0945959 0945969 0946010 0954641 0959304 0960084 0986094 0988603 0993929 1002045 1002248 1008925 1013197 1024283 1055078 1057535 1068526 
006504	DAL204	0127086	6	0865618 0902217 0904719 0906618 0985094 0987600 0998799 1020370 1021017 1025522 1046439 1064780 1065781 1067182 1077413 1079771 1084187 1084334 
006523	TH111	0031573	6	0865667 
006034	PK25	0431634	4	0890665 0904719 0910421 0998784 
006558	DAL105	0777265	4	0883488 0992801 
005193	PK243	0250094	6	0871255 1078413 
001552	RCSEM	0129398	4	0871788 
001466	EHSEM	1168177	4	0912439 1005149 
002469	ARNST	0031489	4	0882728 0991672 
005223	EHI	0088906	6	0883015 0988990 
004734	EHIII	0004955	4	
005130	PK337	0826952	4	
004804	EHI	0348369	4	0987861 0991213 
001423	TAYSEM	0031403	4	0911361 1020370 1057779 1064148 1083627 1172355 
005141	DAL204	1020104	4	0918519 0920095 0988990 1004324 1010750 1020727 1067377 1077416 1077815 
008774	TAYF	0031572	4	0917732 0954917 1015256 1018857 1024315 1025644 1080398 1172397 
004871	TAYE	1084371	6	0910403 0912699 
001182	GIL101	0493725	6	0911706 
007888	CARP15	0742958	4	0987276 
001242	TAYF	0493725	5	
004666	TH251	0775640	4	0915740 
004840	RCCON	0697660	4	0988355 
005162	CARP13	0031582	4	0948568 
005846	CARP21	0031416	6	1025379 1030693 1039868 1042335 1044157 1057779 1067251 
005264	GIL210	1020104	6	0963528 
004291	PK349	0031577	6	0966268 1005548 
004393	ROSTUD	0138190	4	
005120	TAYD	0031560	6	0976318 1041559 
006559	CARP25	0031478	6	0985440 
005152	TH224	1051497	6	0998351 1005102 
007878	TH224	0031386	4	1001905 1040045 1046439 1047318 1058048 
002667	TAYC	0897706	6	1037291 
007906	TH102	0031539	6	1040874 
003407	EHII	1081648	4	1056722 1067748 
004810	PK25	1051497	5	
